"Aaron Schock","Adam B. Schiff","Adam Kinzinger","Adam Smith","Adrian Smith","Al Franken","Al Green","Alan Nunnelee","Albio Sires","Alcee L. Hastings","Allen West","Allyson Y. Schwartz","Amy Klobuchar","Ander Crenshaw","Andre Carson","Andy Harris","Ann Marie Buerkle","Anna G. Eshoo","Anthony Weiner","Austin Scott","Barbara A. Mikulski","Barbara Boxer","Barbara Lee","Barney Frank","Ben Chandler","Ben Nelson","Ben Quayle","Ben Ray Lujan","Benjamin L. Cardin","Bennie Thompson","Bernard Sanders","Betty McCollum","Betty Sutton","Bill  Owens","Bill Cassidy","Bill Flores","Bill Huizenga","Bill Johnson","Bill Nelson","Bill Pascrell Jr.","Bill Posey","Bill Shuster","Billy Long","Blaine Luetkemeyer","Blake Farenthold","Bob Casey","Bob Corker","Bob Filner","Bob Gibbs","Bob Latta","Bobby L. Rush","Bobby Schilling","Brad Miller","Brad Sherman","Brett Guthrie","Brian Higgins","Brian P. Bilbray","Bruce Braley","C.A. Dutch Ruppersberger","C.W. Bill Young","Candice S. Miller","Carl Levin","Carolyn B. Maloney","Carolyn McCarthy","Cathy McMorris Rodgers","Cedric Richmond","Chaka Fattah","Charles B. Rangel","Charles Bass","Charles Boustany Jr.","Charles E. Grassley","Charles E. Schumer","Charlie Dent","Charlie Gonzalez","Chellie Pingree","Chip Cravaack","Chris Coons","Chris Gibson","Chris Van Hollen","Christopher H. Smith","Christopher Lee","Christopher S. Murphy","Chuck Fleischmann","Claire McCaskill","Cliff Stearns","Colleen Hanabusa","Collin C. Peterson","Connie Mack","Corrine Brown","Cory Gardner","Cynthia M. Lummis","Dale E. Kildee","Dan Benishek","Dan Boren","Dan Burton","Dan Coats","Dan Lungren","Dana Rohrabacher","Daniel K. Akaka","Daniel K. Inouye","Daniel Lipinski","Daniel Webster","Danny K. Davis","Darrell Issa","Dave Camp","Dave Loebsack","Dave Reichert","David Cicilline","David Dreier","David E. Price","David McKinley","David Rivera","David Schweikert","David Scott","David Vitter","David Wu","Dean Heller","Debbie Stabenow","Debbie Wasserman Schultz","Dennis Cardoza","Dennis J. Kucinich","Dennis Ross","Denny Rehberg","Devin Nunes","Diana DeGette","Diane Black","Dianne Feinstein","Doc Hastings","Don Young","Donald M. Payne","Donald Manzullo","Donna Edwards","Doris Matsui","Doug Lamborn","Duncan Hunter","Earl Blumenauer","Ed Pastor","Ed Perlmutter","Eddie Bernice Johnson","Edolphus Towns","Edward J. Markey","Edward R. Royce","Edward Whitfield","Elijah E. Cummings","Eliot L. Engel","Elton Gallegly","Emanuel Cleaver II","Eric Cantor","Erik Paulsen","F. James Sensenbrenner Jr.","Francisco """"Quico"""" Canseco","Frank A. LoBiondo","Frank D. Lucas","Frank Guinta","Frank Pallone Jr.","Frank R. Lautenberg","Frank R. Wolf","Fred Upton","Frederica Wilson","G.K. Butterfield","Gabrielle Giffords","Gary G. Miller","Gary L. Ackerman","Gary Peters","Gene Green","Geoff Davis","George Miller","Gerald E. Connolly","Glenn Thompson","Grace F. Napolitano","Greg Walden","Gregg Harper","Gregory W. Meeks","Gus Bilirakis","Gwen Moore","Hank Johnson","Hansen Clarke","Harold Rogers","Harry Reid","Heath Shuler","Henry A. Waxman","Henry Cuellar","Herb Kohl","Howard Coble","Howard L. Berman","Howard P. """"Buck"""" McKeon","Ileana Ros-Lehtinen","J. Randy Forbes","Jack Kingston","Jack Reed","Jackie Speier","Jaime Herrera","James E. Clyburn","James Lankford","James M. Inhofe","James P. Moran","Jan Schakowsky","Jane Harman","Jared Polis","Jason Altmire","Jason Chaffetz","Jay Inslee","Jean Schmidt","Jeanne Shaheen","Jeb Hensarling","Jeff Bingaman","Jeff Denham","Jeff Duncan","Jeff Flake","Jeff Fortenberry","Jeff Landry","Jeff Merkley","Jeff Miller","Jeff Sessions","Jerrold Nadler","Jerry F. Costello","Jerry Lewis","Jerry McNerney","Jerry Moran","Jesse L. Jackson Jr.","Jim Cooper","Jim Costa","Jim DeMint","Jim Gerlach","Jim Himes","Jim Jordan","Jim Langevin","Jim Matheson","Jim McDermott","Jim McGovern","Jim Renacci","Jim Risch","Jim Webb","Jo Ann Emerson","Jo Bonner","Joe Baca","Joe Courtney","Joe Donnelly","Joe Heck","Joe L. Barton","Joe Manchin III","Joe Pitts","Joe Walsh","Joe Wilson","John A. Boehner","John B. Larson","John Barrasso","John Barrow","John Boozman","John Campbell","John Carney","John Carter","John Conyers Jr.","John Cornyn","John Culberson","John D. Dingell","John D. Rockefeller IV","John Ensign","John F. Tierney","John Fleming","John Garamendi","John Hoeven","John J. """"Jimmy"""" Duncan Jr.","John Kerry","John Kline","John L. Mica","John Lewis","John McCain","John Sarbanes","John Shimkus","John Sullivan","John Thune","John W. Olver","John Yarmuth","Johnny Isakson","Jon Kyl","Jon Runyan","Jon Tester","Jose E. Serrano","Joseph Crowley","Joseph I. Lieberman","Judy Biggert","Judy Chu","Justin Amash","K. Michael Conaway","Karen Bass","Kathy Castor","Kay Bailey Hutchison","Kay Granger","Kay Hagan","Keith Ellison","Kelly Ayotte","Ken Calvert","Kenny Marchant","Kent Conrad","Kevin Brady","Kevin McCarthy","Kevin Yoder","Kirsten Gillibrand","Kristi Noem","Kurt Schrader","Lamar Alexander","Lamar Smith","Larry Bucshon","Larry Kissell","Laura  Richardson","Lee Terry","Leonard L. Boswell","Leonard Lance","Linda T. Sanchez","Lindsey Graham","Lisa Murkowski","Lloyd Doggett","Lois Capps","Loretta Sanchez","Lou Barletta","Louie Gohmert","Louise M. Slaughter","Lucille Roybal-Allard","Luis V. Gutierrez","Lynn Jenkins","Lynn Westmoreland","Lynn Woolsey","Marcia L. Fudge","Marco Rubio","Marcy Kaptur","Maria Cantwell","Mario Diaz-Balart","Mark Begich","Mark Critz","Mark Pryor","Mark Steven Kirk","Mark Udall","Mark Warner","Marlin Stutzman","Marsha Blackburn","Martha Roby","Martin Heinrich","Mary Bono Mack","Mary L. Landrieu","Maurice D. Hinchey","Max Baucus","Maxine Waters","Mazie K. Hirono","Melvin Watt","Michael B. Enzi","Michael Bennet","Michael C. Burgess","Michael D. Crapo","Michael E. Capuano","Michael G. Fitzpatrick","Michael Grimm","Michael H. Michaud","Michael M. Honda","Michael McCaul","Michael R. Turner","Michele Bachmann","Mick Mulvaney","Mike Coffman","Mike D. Rogers","Mike Doyle","Mike Johanns","Mike Kelly","Mike Lee","Mike McIntyre","Mike Pence","Mike Pompeo","Mike Quigley","Mike Rogers","Mike Ross","Mike Simpson","Mike Thompson","Mitch McConnell","Mo Brooks","Morgan Griffith","Nan Hayworth","Nancy Pelosi","Nick J. Rahall II","Niki Tsongas","Nita M. Lowey","Norm Dicks","Nydia M. Velazquez","Olympia J. Snowe","Orrin G. Hatch","Pat Meehan","Pat Roberts","Pat Tiberi","Patrick J. Leahy","Patrick J. Toomey","Patrick T. McHenry","Patty Murray","Paul Broun","Paul D. Ryan","Paul Gosar","Paul Tonko","Pete Olson","Pete Sessions","Pete Stark","Peter A. DeFazio","Peter J. Visclosky","Peter Roskam","Peter T. King","Peter Welch","Phil Gingrey","Phil Roe","Ralph M. Hall","Rand Paul","Randy Hultgren","Randy Neugebauer","Raul Grijalva","Raul R. Labrador","Reid Ribble","Renee Ellmers","Richard Blumenthal","Richard C. Shelby","Richard E. Neal","Richard G. Lugar","Richard Hanna","Richard J. Durbin","Richard M. Burr","Richard Nugent","Rick Berg","Rick Crawford","Rick Larsen","Rob Bishop","Rob Portman","Rob Wittman","Rob Woodall","Robert A. Brady","Robert B. Aderholt","Robert C. Scott","Robert Dold","Robert E. Andrews","Robert Hurt","Robert Menendez","Robert W. Goodlatte","Rodney Alexander","Rodney Frelinghuysen","Roger Wicker","Ron Johnson","Ron Kind","Ron Paul","Ron Wyden","Rosa DeLauro","Roscoe G. Bartlett","Roy Blunt","Ruben Hinojosa","Rush D. Holt","Russ Carnahan","Sam Farr","Sam Graves","Sam Johnson","Sander M. Levin","Sandy Adams","Sanford D. Bishop Jr.","Saxby Chambliss","Scott DesJarlais","Scott Garrett","Scott P. Brown","Scott Rigell","Scott Tipton","Sean P. Duffy","Sheila Jackson Lee","Sheldon Whitehouse","Shelley Berkley","Shelley Moore Capito","Sherrod Brown","Silvestre Reyes","Spencer Bachus","Steny H. Hoyer","Stephen F. Lynch","Stephen Fincher","Steve Austria","Steve Chabot","Steve Cohen","Steve Israel","Steve King","Steve Pearce","Steve Scalise","Steve Southerland","Steve Stivers","Steve Womack","Steven C. LaTourette","Steven Palazzo","Steven R. Rothman","Sue Myrick","Susan A. Davis","Susan Collins","Tammy Baldwin","Ted Deutch","Ted Poe","Terri A. Sewell","Thad Cochran","Thaddeus McCotter","Thomas J. Rooney","Thomas R. Carper","Tim Griffin","Tim Holden","Tim Huelskamp","Tim Johnson","Tim Murphy","Tim Ryan","Tim Scott","Tim Walberg","Tim Walz","Timothy H. Bishop","Timothy V. Johnson","Todd Akin","Todd R. Platts","Todd Rokita","Todd Young","Tom Coburn","Tom Cole","Tom Graves","Tom Harkin","Tom Latham","Tom Marino","Tom McClintock","Tom Petri","Tom Price","Tom Reed","Tom Udall","Trent Franks","Trey Gowdy","Vern Buchanan","Vicky Hartzler","Virginia Foxx","Wally Herger","Walter B. Jones","William Keating","William Lacy Clay","William M. """"Mac"""" Thornberry","Xavier Becerra","Yvette D. Clarke","Zoe Lofgren"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662335204693118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820034062953384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315397716520532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693874976345171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252318173216426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756954519649278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205008515738346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252318173216426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179776698416703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126159086608213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220778401564373,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441556803128745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119851132277802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107235223616981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10092726928657,0,0,0,0,0.119851132277802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
