"James R. Comer","Kevin Cramer","John Hoeven","Deb Fischer","Dan Sullivan","Kyrsten Sinema","Susan Collins","Shelley Moore Capito","John Barrasso","Barry Moore","Robert B. Aderholt","Mo Brooks","Gary Palmer","Steve Womack","Andy Biggs","Debbie Lesko","Doug LaMalfa","Tom McClintock","Jay Obernolte","Ken Calvert","Lauren Boebert","Doug Lamborn","John Rutherford","Michael Waltz","Bill Posey","Gus Bilirakis","Scott Franklin","Greg Steube","Brian Mast","Earl L. ""Buddy"" Carter","Andrew Clyde","Jody B. Hice","Barry Loudermilk","Rick W. Allen","Ashley Hinson","Mariannette Miller-Meeks","Rodney Davis","Mary Miller","Darin LaHood","Jim Banks","Jim Baird","Larry Bucshon","Trey Hollingsworth","Tracey Mann","Ron Estes","Andy Barr","Clay Higgins","Mike Johnson","Garret Graves","Andy Harris","Jack Bergman","Bill Huizenga","Blaine Luetkemeyer","Vicky Hartzler","Billy Long","Jason Smith","Trent Kelly","Michael Guest","Matt Rosendale","David Rouzer","Richard Hudson","Dan Bishop","Madison Cawthorn","Ted Budd","Adrian Smith","Yvette Herrell","Chris Jacobs","Steve Chabot","Jim Jordan","Markwayne Mullin","Frank D. Lucas","Dan Meuser","Lloyd K. Smucker","Fred Keller","John Joyce","Guy Reschenthaler","Mike Kelly","Jeff Duncan","William R. Timmons IV","Ralph Norman","Tom Rice","Dusty Johnson","Diana Harshbarger","Tim Burchett","Chuck Fleischmann","Scott DesJarlais","John W. Rose","David Kustoff","Louie Gohmert","Pat Fallon","Lance Gooden","Ron Wright","Ronny Jackson","Randy Weber","Pete Sessions","Jodey C. Arrington","Troy Nehls","Roger Williams","Michael C. Burgess","Michael Cloud","John Carter","Brian Babin","Burgess Owens","Rob Wittman","Bob Good","Ben Cline","Cathy McMorris Rodgers","Glenn Grothman","Tom Tiffany","Alex X. Mooney","Paul Gosar","Matt Gaetz","Marjorie Taylor Greene","Scott Perry","Van Taylor","Chip Roy","Jerry Carl","Vern Buchanan","Don Bacon","Jeff Van Drew","Nicole Malliotakis","Tom Reed","Warren Davidson","Michael R. Turner","Stephanie Bice","Mark E. Green","Dan Newhouse","Ken Buck","Mario Diaz-Balart","Christopher H. Smith","Ann Kirkpatrick","Raul M. Grijalva","Ruben Gallego","Greg Stanton","Mike Thompson","Ami Bera","Mark DeSaulnier","Barbara Lee","Jackie Speier","Eric Swalwell","Zoe Lofgren","Jimmy Panetta","Salud Carbajal","Julia Brownley","Judy Chu","Adam B. Schiff","Grace F. Napolitano","Ted Lieu","Jimmy Gomez","Norma J. Torres","Raul Ruiz","Karen Bass","Linda T. Sanchez","Lucille Roybal-Allard","Mark Takano","Nanette Barragan","Lou Correa","Alan Lowenthal","Juan C. Vargas","Sara Jacobs","Diana DeGette","Jason Crow","Ed Perlmutter","Joe Courtney","Rosa DeLauro","Jim Himes","Jahana Hayes","Lisa Blunt Rochester","Val B. Demings","Kathy Castor","Alcee L. Hastings","Lois Frankel","Ted Deutch","Debbie Wasserman Schultz","Sanford D. Bishop Jr.","Hank Johnson","Nikema Williams","Lucy McBath","David Scott","Kai Kahele","Cindy Axne","Bobby L. Rush","Robin Kelly","Marie Newman","Mike Quigley","Sean Casten","Danny K. Davis","Raja Krishnamoorthi","Jan Schakowsky","Brad Schneider","Bill Foster","Lauren Underwood","Andre Carson","Sharice Davids","Jim McGovern","Lori Trahan","Jake Auchincloss","Katherine M. Clark","Seth Moulton","Ayanna S. Pressley","Stephen F. Lynch","William Keating","C.A. Dutch Ruppersberger","John Sarbanes","Anthony G. Brown","Steny H. Hoyer","David Trone","Kweisi Mfume","Jamie Raskin","Chellie Pingree","Dan Kildee","Andy Levin","Debbie Dingell","Rashida Tlaib","Brenda Lawrence","Angie Craig","Dean Phillips","Betty McCollum","Ilhan Omar","Cori Bush","Deborah K. Ross","David E. Price","Kathy Manning","Alma Adams","Ann McLane Kuster","Donald Norcross","Andy Kim","Frank Pallone Jr.","Tom Malinowski","Albio Sires","Bill Pascrell Jr.","Donald M. Payne Jr.","Bonnie Watson Coleman","Teresa Leger Fernandez","Dina Titus","Susie Lee","Steven Horsford","Grace Meng","Nydia M. Velazquez","Hakeem Jeffries","Yvette D. Clarke","Jerrold Nadler","Carolyn B. Maloney","Adriano Espaillat","Ritchie Torres","Mondaire Jones","Sean Patrick Maloney","Paul Tonko","Joseph D. Morelle","Brian Higgins","Joyce Beatty","Marcy Kaptur","Suzanne Bonamici","Earl Blumenauer","Peter A. DeFazio","Brendan F. Boyle","Dwight Evans","Madeleine Dean","Mary Gay Scanlon","Chrissy Houlahan","Susan Wild","Mike Doyle","David Cicilline","James E. Clyburn","Jim Cooper","Steve Cohen","Veronica Escobar","Sheila Jackson Lee","Joaquin Castro","Henry Cuellar","Eddie Bernice Johnson","Marc Veasey","Filemon Vela","Donald S. Beyer Jr.","Gerald E. Connolly","Peter Welch","Suzan DelBene","Rick Larsen","Derek Kilmer","Pramila Jayapal","Kim Schrier","Adam Smith","Marilyn Strickland","Mark Pocan","Ron Kind","Gwen Moore","Tommy Tuberville","Tom Cotton","John Boozman","Rick Scott","Charles E. Grassley","Joni Ernst","Jim Risch","Michael D. Crapo","Todd Young","Jerry Moran","Mitch McConnell","John Kennedy","Roy Blunt","Josh Hawley","Cindy Hyde-Smith","Roger Wicker","Thom Tillis","Richard M. Burr","Ben Sasse","Rob Portman","James Lankford","James M. Inhofe","Patrick J. Toomey","Lindsey Graham","Tim Scott","John Thune","Bill Hagerty","Marsha Blackburn","John Cornyn","Ted Cruz","Mitt Romney","Ron Johnson","Cynthia Lummis","Richard C. Shelby","Marco Rubio","Mike Braun","Roger Marshall","Steve Daines","Mike Rounds","Mike Lee","Mike D. Rogers","French Hill","Bruce Westerman","David Schweikert","David Valadao","Kevin McCarthy","Mike Garcia","Michelle Steel","Neal Dunn","Kat Cammack","Daniel Webster","Carlos Gimenez","Drew Ferguson","Austin Scott","Randy Feenstra","Russ Fulcher","Mike Simpson","Mike Bost","Jackie Walorski","Greg Pence","Jake LaTurner","Brett Guthrie","Harold Rogers","Steve Scalise","John Moolenaar","Tim Walberg","Lisa McClain","Jim Hagedorn","Tom Emmer","Michelle Fischbach","Pete Stauber","Ann Wagner","Steven M. Palazzo","Greg Murphy","Kelly Armstrong","Mark Amodei","Elise Stefanik","Brad Wenstrup","Bob Latta","Bill Johnson","Bob Gibbs","Troy Balderson","Kevin Hern","Tom Cole","Glenn ""GT"" Thompson","Joe Wilson","Daniel Crenshaw","Kevin Brady","Michael McCaul","August Pfluger","Kay Granger","Tony Gonzales","Beth Van Duyne","Blake D. Moore","Chris Stewart","Bryan Steil","Scott Fitzgerald","David B. McKinley","Carol Miller","Liz Cheney","Young Kim","Darrell Issa","Patrick T. McHenry","Lee Zeldin","David Joyce","Steve Stivers","Anthony Gonzalez","John Curtis","Bill Cassidy","Terri A. Sewell","John Garamendi","Doris Matsui","Jerry McNerney","Josh Harder","Jim Costa","Tony Cardenas","Pete Aguilar","Mike Levin","Scott Peters","Joe Neguse","John B. Larson","Al Lawson","Darren Soto","Charlie Crist","Carolyn Bourdeaux","Cheri Bustos","Frank J. Mrvan","John Yarmuth","Richard E. Neal","Haley Stevens","Emanuel Cleaver II","G.K. Butterfield","Chris Pappas","Tom Suozzi","Kathleen Rice","Antonio Delgado","Tim Ryan","Kurt Schrader","Matt Cartwright","Conor Lamb","Jim Langevin","Lizzie Fletcher","Vicente Gonzalez","Sylvia R. Garcia","Colin Allred","Robert C. Scott","Jared Huffman","Anna G. Eshoo","Brad Sherman","Fred Upton","Ed Case","Deb Haaland","Dianne Feinstein","Michael Bennet","John Hickenlooper","Thomas R. Carper","Chris Coons","Tammy Duckworth","Angus King","Gary Peters","Debbie Stabenow","Amy Klobuchar","Jon Tester","Jeanne Shaheen","Maggie Hassan","Ben Ray Lujan","Martin Heinrich","Catherine Cortez Masto","Jacky Rosen","Bob Casey","Jack Reed","Tim Kaine","Maria Cantwell","Patty Murray","Tammy Baldwin","Nancy Pelosi","Katie Porter","Maxine Waters","Alexandria Ocasio-Cortez","Lloyd Doggett","Jesus Garcia","Gregory W. Meeks","Jamaal Bowman","Maria Elvira Salazar","Peter Meijer","Brian Fitzpatrick","Victoria Spartz","Andrew Garbarino","Elizabeth Warren","Jared Golden","Richard Blumenthal","Christopher S. Murphy","Mazie K. Hirono","Richard J. Durbin","Edward J. Markey","Benjamin L. Cardin","Chris Van Hollen","Tina Smith","Bob Menendez","Cory Booker","Kirsten Gillibrand","Charles E. Schumer","Sherrod Brown","Ron Wyden","Jeff Merkley","Sheldon Whitehouse","Patrick J. Leahy","Bernie Sanders","Brian Schatz","Mark Warner","Byron Donalds","Thomas Massie","Ro Khanna","Bennie Thompson","Tom O'Halleran","Frederica S. Wilson","Elissa Slotkin","Josh Gottheimer","Mikie Sherrill","Al Green","Nancy Mace","Stephanie Murphy","Morgan Griffith","Don Young","Devin Nunes","Jaime Herrera Beutler","Mike Gallagher","Adam Kinzinger","Rick Crawford","Virginia Foxx","Jeff Fortenberry","Cliff Bentz","John Katko","Elaine Luria","Abigail Spanberger","A. Donald McEachin","Jennifer Wexton","Marcia L. Fudge","Mark Kelly","Kamala Harris","Rand Paul","Cedric L. Richmond","Sam Graves","Joe Manchin III","Lisa Murkowski"
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
