"Richard C. Shelby","Jon Kyl","John McCain","John Boozman","Johnny Isakson","Michael D. Crapo","Jim Risch","Richard G. Lugar","Charles E. Grassley","Jerry Moran","Pat Roberts","David Vitter","Thad Cochran","Roy Blunt","Mike Johanns","Richard M. Burr","John Hoeven","Rob Portman","James M. Inhofe","Lindsey Graham","John Thune","Kay Bailey Hutchison","Mike Lee","Michael B. Enzi","Barbara Boxer","Mark Begich","Mark Pryor","Claire McCaskill","Michael Bennet","Chris Coons","Richard J. Durbin","Kirsten Gillibrand","Sherrod Brown","Barbara A. Mikulski","Frank R. Lautenberg","Sheldon Whitehouse","Debbie Stabenow","Jeanne Shaheen","Jeff Bingaman","Tom Udall","Jeff Merkley","Ron Wyden","Daniel K. Akaka","Tom Harkin","Benjamin L. Cardin","Al Franken","Amy Klobuchar","Jack Reed","Patrick J. Leahy","Richard Blumenthal","Thomas R. Carper","Susan Collins","Scott P. Brown","Mark Udall","Mark Warner","Jeff Sessions","Bill Nelson","Saxby Chambliss","Mark Steven Kirk","Dan Coats","Mitch McConnell","Rand Paul","Roger Wicker","Tom Coburn","Lamar Alexander","Bob Corker","John Cornyn","John Barrasso","Dean Heller","Lisa Murkowski","Harry Reid","Olympia J. Snowe","Robert Menendez","Carl Levin","Kay Hagan","Maria Cantwell","Tim Johnson","Max Baucus","Mary L. Landrieu","Marco Rubio","Patrick J. Toomey","Jim DeMint","Orrin G. Hatch","Ron Johnson","John Kerry","Patty Murray","Jon Tester","Ben Nelson","Bernard Sanders","John D. Rockefeller IV","Spencer Bachus","Jo Bonner","Mo Brooks","Martha Roby","Mike D. Rogers","Jeff Flake","Trent Franks","Paul Gosar","Ben Quayle","David Schweikert","Rick Crawford","Tim Griffin","Steve Womack","Ken Calvert","Jeff Denham","Wally Herger","Duncan Hunter","Jerry Lewis","Gary G. Miller","Edward R. Royce","Mike Coffman","Cory Gardner","Doug Lamborn","Scott Tipton","Sandy Adams","Gus Bilirakis","Vern Buchanan","Ander Crenshaw","Mario Diaz-Balart","Connie Mack","John L. Mica","Jeff Miller","Richard Nugent","Bill Posey","David Rivera","Thomas J. Rooney","Dennis Ross","Steve Southerland","Cliff Stearns","Daniel Webster","Allen West","Paul Broun","Phil Gingrey","Tom Graves","Jack Kingston","Tom Price","Austin Scott","Lynn Westmoreland","Raul R. Labrador","Mike Simpson","Randy Hultgren","Adam Kinzinger","Donald Manzullo","Peter Roskam","John Shimkus","Larry Bucshon","Dan Burton","Mike Pence","Marlin Stutzman","Todd Young","Steve King","Tom Latham","Tim Huelskamp","Lynn Jenkins","Mike Pompeo","Kevin Yoder","Geoff Davis","Brett Guthrie","Harold Rogers","Edward Whitfield","Rodney Alexander","Charles Boustany Jr.","Bill Cassidy","John Fleming","Jeff Landry","Steve Scalise","Roscoe G. Bartlett","Andy Harris","Bill Huizenga","Thaddeus McCotter","Candice S. Miller","Mike Rogers","Fred Upton","Tim Walberg","Michele Bachmann","Chip Cravaack","John Kline","Gregg Harper","Alan Nunnelee","Steven Palazzo","Todd Akin","Jo Ann Emerson","Sam Graves","Vicky Hartzler","Billy Long","Blaine Luetkemeyer","Denny Rehberg","Jeff Fortenberry","Adrian Smith","Lee Terry","Charles Bass","Frank Guinta","Rodney Frelinghuysen","Steve Pearce","Ann Marie Buerkle","Howard Coble","Renee Ellmers","Virginia Foxx","Walter B. Jones","Patrick T. McHenry","Mike McIntyre","Sue Myrick","Rick Berg","Steve Austria","Steve Chabot","Bob Gibbs","Bill Johnson","Jim Jordan","Bob Latta","Jim Renacci","Jean Schmidt","Steve Stivers","Pat Tiberi","Michael R. Turner","Dan Boren","Tom Cole","James Lankford","Frank D. Lucas","John Sullivan","Greg Walden","Lou Barletta","Michael G. Fitzpatrick","Mike Kelly","Tom Marino","Tim Murphy","Joe Pitts","Todd R. Platts","Bill Shuster","Glenn Thompson","Jeff Duncan","Trey Gowdy","Kristi Noem","Tim Scott","Joe Wilson","Diane Black","Marsha Blackburn","Scott DesJarlais","John J. ""Jimmy"" Duncan Jr.","Stephen Fincher","Chuck Fleischmann","Phil Roe","Joe L. Barton","Kevin Brady","Michael C. Burgess","Francisco ""Quico"" Canseco","John Carter","K. Michael Conaway","John Culberson","Blake Farenthold","Bill Flores","Louie Gohmert","Kay Granger","Ralph M. Hall","Jeb Hensarling","Sam Johnson","Kenny Marchant","Michael McCaul","Randy Neugebauer","Pete Olson","Ted Poe","Pete Sessions","Lamar Smith","William M. ""Mac"" Thornberry","Rob Bishop","J. Randy Forbes","Robert W. Goodlatte","Morgan Griffith","Robert Hurt","Rob Wittman","Frank R. Wolf","Cathy McMorris Rodgers","Shelley Moore Capito","David McKinley","Sean P. Duffy","Paul D. Ryan","Cynthia M. Lummis","John Barrow","Judy Biggert","Aaron Schock","Dan Benishek","Erik Paulsen","Emanuel Cleaver II","Leonard Lance","Nan Hayworth","Charlie Dent","Jason Chaffetz","Reid Ribble","Don Young","Mike Ross","Howard P. ""Buck"" McKeon","Rob Woodall","Jerry F. Costello","Bobby Schilling","Todd Rokita","Joe Heck","Frank A. LoBiondo","Chris Gibson","Tom Reed","Heath Shuler","Steven C. LaTourette","Jason Altmire","Tim Holden","Scott Rigell","Brian P. Bilbray","Tom McClintock","Jim Gerlach","Karen Bass","Laura  Richardson","Loretta Sanchez","Maxine Waters","Ed Perlmutter","John B. Larson","Corrine Brown","Kathy Castor","Alcee L. Hastings","Debbie Wasserman Schultz","Frederica Wilson","Sanford D. Bishop Jr.","Hank Johnson","John Lewis","Colleen Hanabusa","Danny K. Davis","Jesse L. Jackson Jr.","Bobby L. Rush","Andre Carson","John Yarmuth","Cedric Richmond","Elijah E. Cummings","Donna Edwards","C.A. Dutch Ruppersberger","William Keating","Hansen Clarke","Gary Peters","Bennie Thompson","Russ Carnahan","William Lacy Clay","Albio Sires","Yvette D. Clarke","Joseph Crowley","Brian Higgins","Gregory W. Meeks","Charles B. Rangel","Edolphus Towns","G.K. Butterfield","Marcia L. Fudge","Marcy Kaptur","Tim Ryan","Robert A. Brady","Mike Doyle","Chaka Fattah","David Cicilline","Jim Langevin","Steve Cohen","Al Green","Eddie Bernice Johnson","Sheila Jackson Lee","Silvestre Reyes","Robert C. Scott","Rick Larsen","Gwen Moore","Richard Hanna","Joe Walsh","Justin Amash","Scott Garrett","Joe Baca","Bob Filner","Lynn Woolsey","Jan Schakowsky","Michael E. Capuano","Niki Tsongas","Peter A. DeFazio","Raul Grijalva","Lois Capps","Judy Chu","Susan A. Davis","Sam Farr","Michael M. Honda","Barbara Lee","Zoe Lofgren","George Miller","Lucille Roybal-Allard","Linda T. Sanchez","Jackie Speier","Pete Stark","Mike Thompson","Diana DeGette","Joe Courtney","Rosa DeLauro","Jim Himes","Mazie K. Hirono","Luis V. Gutierrez","Mike Quigley","Leonard L. Boswell","Bruce Braley","Dave Loebsack","Ben Chandler","Michael H. Michaud","Chellie Pingree","Barney Frank","Stephen F. Lynch","Edward J. Markey","Jim McGovern","Richard E. Neal","John W. Olver","John F. Tierney","John Conyers Jr.","Dale E. Kildee","Sander M. Levin","Keith Ellison","Betty McCollum","Shelley Berkley","Robert E. Andrews","Rush D. Holt","Bill Pascrell Jr.","Steven R. Rothman","Martin Heinrich","Ben Ray Lujan","Timothy H. Bishop","Maurice D. Hinchey","Steve Israel","Nita M. Lowey","Carolyn B. Maloney","Carolyn McCarthy","Jose E. Serrano","Louise M. Slaughter","Paul Tonko","Brad Miller","David E. Price","Melvin Watt","Dennis J. Kucinich","Earl Blumenauer","Allyson Y. Schwartz","Lloyd Doggett","Ruben Hinojosa","Peter Welch","Gerald E. Connolly","Jay Inslee","Jim McDermott","Adam Smith","Tammy Baldwin","Darrell Issa","Timothy V. Johnson","Tom Petri","Elton Gallegly","F. James Sensenbrenner Jr.","Dennis Cardoza","Jim Costa","Collin C. Peterson","Larry Kissell","Mark Critz","Devin Nunes","Jon Runyan","James P. Moran","Ed Pastor","Anna G. Eshoo","John Garamendi","Grace F. Napolitano","Jerrold Nadler","Norm Dicks","Ron Kind","Xavier Becerra","Adam B. Schiff","Christopher S. Murphy","John Sarbanes","Chris Van Hollen","Betty Sutton","Mary Bono Mack","Dan Lungren","Christopher H. Smith","Michael Grimm","Dana Rohrabacher","David Wu","John Campbell","Kevin McCarthy","Jared Polis","John Carney","Howard L. Berman","Jerry McNerney","Brad Sherman","Henry A. Waxman","John D. Dingell","Tim Walz","Gary L. Ackerman","Eliot L. Engel","Ileana Ros-Lehtinen","Daniel Lipinski","Doris Matsui","Steny H. Hoyer","James E. Clyburn","Gene Green","Henry Cuellar","Kurt Schrader","Dave Reichert","Bill  Owens","Peter T. King","Ron Paul","Robert B. Aderholt","Jaime Herrera","Terri A. Sewell","Joe Donnelly","Donald M. Payne","Jim Matheson","Robert Dold","Jim Cooper","Nick J. Rahall II","Ted Deutch","Frank Pallone Jr.","Nydia M. Velazquez","C.W. Bill Young","Doc Hastings","Mick Mulvaney","David Scott","John Ensign","Kelly Ayotte","Charles E. Schumer","Kent Conrad","Bob Casey","Jim Webb","Joe Manchin III","Herb Kohl","Gabrielle Giffords","David Dreier","Jane Harman","Nancy Pelosi","Peter J. Visclosky","Dave Camp","Christopher Lee","Anthony Weiner","John A. Boehner","Pat Meehan","Charlie Gonzalez","NA","Dianne Feinstein","Joseph I. Lieberman","Daniel K. Inouye"
0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
